NumpyFilename,IsMale
2802_6.1h_80w_male_41a.png.npy,TRUE
2804_5.10h_73w_male_79a.png.npy,TRUE
2805_6h_94w_male_45a.png.npy,TRUE
2806_5.7h_65w_male_47a.png.npy,TRUE
2807_5.5h_54w_female_42a.png.npy,FALSE
2808_5.8h_55w_female_37a.png.npy,FALSE
2810_5.11h_78w_male_46a.png.npy,TRUE
2811_5.3h_55w_female_36a.png.npy,FALSE
2812_5.7h_70w_male_70a.png.npy,TRUE
2813_6.9h_105w_male_36a.png.npy,TRUE
2814_5.2h_65w_female_73a.png.npy,FALSE
2816_6.4h_118w_male_54a.png.npy,TRUE
2817_5.7h_62w_female_34a.png.npy,FALSE
2818_5.8h_60w_female_43a.png.npy,FALSE
2819_5.5h_52w_female_36a.png.npy,FALSE
281_6.2h_82w_male_55a.png.npy,TRUE
2820_5.6h_57w_female_43a.png.npy,FALSE
2821_5.3h_51w_female_41a.png.npy,FALSE
2822_6.1h_73w_female_44a.png.npy,FALSE
2823_5.8h_66w_male_41a.png.npy,TRUE
2825_5.10h_61w_female_49a.png.npy,FALSE
2826_5.6h_56w_female_40a.png.npy,FALSE
2827_5.10h_72w_male_34a.png.npy,TRUE
2829_5.8h_68w_male_35a.png.npy,TRUE
282_5.10h_63w_female_33a.png.npy,FALSE
2831_5.6h_60w_female_51a.png.npy,FALSE
2832_5.9h_57w_female_44a.png.npy,FALSE
2834_5.9h_71w_male_41a.png.npy,TRUE
2835_5.10h_62w_male_46a.png.npy,TRUE
2836_5.7h_58w_female_53a.png.npy,FALSE
2837_5.9h_85w_male_45a.png.npy,TRUE
283_5.11h_90w_male_31a.png.npy,TRUE
2840_5.6h_60w_female_34a.png.npy,FALSE
2841_5.4h_55w_female_52a.png.npy,FALSE
2842_5.4h_50w_female_33a.png.npy,FALSE
2843_5.11h_62w_female_45a.png.npy,FALSE
2844_5.9h_65w_male_46a.png.npy,TRUE
2845_5.2h_42w_female_48a.png.npy,FALSE
2847_5.10h_74w_male_41a.png.npy,TRUE
2848_6.2h_88w_male_41a.png.npy,TRUE
284_6h_83w_male_42a.png.npy,TRUE
2850_5.7h_59w_female_46a.png.npy,FALSE
2851_5.8h_54w_female_50a.png.npy,FALSE
2853_6.1h_88w_male_55a.png.npy,TRUE
2854_6h_75w_male_65a.png.npy,TRUE
2855_6h_72w_male_74a.png.npy,TRUE
2857_5.4h_57w_female_31a.png.npy,FALSE
2858_6h_78w_male_40a.png.npy,TRUE
2859_5.8h_54w_female_40a.png.npy,FALSE
2860_6h_65w_female_34a.png.npy,FALSE
2862_6.2h_96w_male_60a.png.npy,TRUE
2863_5.4h_56w_female_43a.png.npy,FALSE
2864_5.5h_67w_female_61a.png.npy,FALSE
2865_5.5h_64w_male_47a.png.npy,TRUE
2866_5.11h_62w_female_35a.png.npy,FALSE
2868_5.5h_57w_female_34a.png.npy,FALSE
2869_5.7h_56w_female_38a.png.npy,FALSE
286_5.7h_55w_female_46a.png.npy,FALSE
2871_5.11h_77w_male_37a.png.npy,TRUE
2873_6.9h_103w_male_34a.png.npy,TRUE
2875_5.9h_61w_female_33a.png.npy,FALSE
2876_4.9h_69w_male_48a.png.npy,TRUE
2877_5.7h_65w_male_57a.png.npy,TRUE
2878_5.7h_73w_male_42a.png.npy,TRUE
2879_5.9h_76w_male_70a.png.npy,TRUE
287_6.1h_81w_male_34a.png.npy,TRUE
2880_5.8h_79w_male_38a.png.npy,TRUE
2881_5.2h_50w_female_34a.png.npy,FALSE
2883_5.1h_41w_female_35a.png.npy,FALSE
2886_5.2h_45w_female_31a.png.npy,FALSE
2889_6.3h_80w_male_35a.png.npy,TRUE
2890_5.6h_55w_female_53a.png.npy,FALSE
2891_5.5h_84w_female_68a.png.npy,FALSE
2892_5.9h_80w_male_48a.png.npy,TRUE
2893_5.7h_75w_male_58a.png.npy,TRUE
2894_5.3h_59w_female_38a.png.npy,FALSE
2895_5.7h_57w_female_45a.png.npy,FALSE
2897_5.4h_55w_female_49a.png.npy,FALSE
2898_5.11h_65w_female_58a.png.npy,FALSE
2899_5.7h_59w_female_45a.png.npy,FALSE
289_5.9h_57w_female_33a.png.npy,FALSE
28_5.10h_102w_male_77a.png.npy,TRUE
2900_5.9h_79w_female_48a.png.npy,FALSE
2902_5.4h_56w_female_44a.png.npy,FALSE
2903_5.1h_50w_female_59a.png.npy,FALSE
2905_5.4h_48w_female_44a.png.npy,FALSE
2907_5.7h_61w_female_29a.png.npy,FALSE
2908_5.6h_72w_female_73a.png.npy,FALSE
2909_5.4h_61w_female_41a.png.npy,FALSE
290_6.1h_84w_male_40a.png.npy,TRUE
2910_6.3h_100w_male_56a.png.npy,TRUE
2911_5.5h_52w_female_78a.png.npy,FALSE
2912_5.7h_57w_female_46a.png.npy,FALSE
2914_6h_96w_male_34a.png.npy,TRUE
2915_6.2h_85w_male_48a.png.npy,TRUE
2917_5.7h_68w_male_72a.png.npy,TRUE
2918_5.2h_46w_female_46a.png.npy,FALSE
2919_6h_78w_male_40a.png.npy,TRUE
291_5.8h_56w_female_32a.png.npy,FALSE
2920_6h_70w_male_27a.png.npy,TRUE
2923_5.5h_50w_female_43a.png.npy,FALSE
2924_5.7h_65w_male_24a.png.npy,TRUE
2925_5.10h_55w_female_51a.png.npy,FALSE
2926_5.4h_49w_female_40a.png.npy,FALSE
2927_5.10h_65w_female_71a.png.npy,FALSE
2929_6.1h_79w_male_41a.png.npy,TRUE
292_5h_48w_female_44a.png.npy,FALSE
2930_5.3h_58w_female_46a.png.npy,FALSE
2931_5.5h_54w_female_34a.png.npy,FALSE
2932_5.10h_84w_male_42a.png.npy,TRUE
2933_6h_58w_female_80a.png.npy,FALSE
2934_5.10h_72w_male_39a.png.npy,TRUE
2935_6.2h_74w_male_43a.png.npy,TRUE
2936_6h_75w_male_39a.png.npy,TRUE
2937_6h_73w_male_84a.png.npy,TRUE
2938_5.10h_86w_male_40a.png.npy,TRUE
2939_5.6h_62w_female_59a.png.npy,FALSE
293_6.2h_102w_male_40a.png.npy,TRUE
2941_5.11h_82w_male_39a.png.npy,TRUE
2942_5.8h_59w_male_28a.png.npy,TRUE
2943_5.9h_61w_female_57a.png.npy,FALSE
2944_5.2h_64w_female_61a.png.npy,FALSE
2946_5.6h_55w_female_42a.png.npy,FALSE
2949_5.9h_60w_female_30a.png.npy,FALSE
294_5.6h_52w_female_25a.png.npy,FALSE
2950_5.8h_56w_female_30a.png.npy,FALSE
2951_5.3h_52w_female_36a.png.npy,FALSE
2952_6.1h_82w_male_38a.png.npy,TRUE
2953_6.6h_85w_male_45a.png.npy,TRUE
2954_5.3h_72w_female_63a.png.npy,FALSE
2955_5.3h_50w_female_74a.png.npy,FALSE
2956_5.6h_59w_female_34a.png.npy,FALSE
2958_5.7h_55w_female_29a.png.npy,FALSE
2959_6.2h_113w_male_64a.png.npy,TRUE
295_5.10h_56w_female_32a.png.npy,FALSE
2960_6.2h_73w_male_58a.png.npy,TRUE
2961_5.4h_57w_female_44a.png.npy,FALSE
2962_6.1h_79w_male_35a.png.npy,TRUE
2963_5.11h_70w_male_37a.png.npy,TRUE
2964_6h_78w_female_56a.png.npy,FALSE
2965_5.2h_50w_female_37a.png.npy,FALSE
2966_5.9h_72w_male_49a.png.npy,TRUE
2967_5.2h_49w_female_42a.png.npy,FALSE
2968_6h_77w_male_38a.png.npy,TRUE
296_5.9h_55w_female_31a.png.npy,FALSE
2971_5.10h_58w_female_42a.png.npy,FALSE
2972_5.7h_54w_female_36a.png.npy,FALSE
2975_5.5h_57w_female_52a.png.npy,FALSE
2976_6.7h_129w_male_44a.png.npy,TRUE
2977_5.11h_65w_female_38a.png.npy,FALSE
2979_5.11h_90w_male_26a.png.npy,TRUE
297_5.10h_57w_female_33a.png.npy,FALSE
2981_5.3h_57w_male_91a.png.npy,TRUE
2982_5.11h_76w_male_32a.png.npy,TRUE
2983_5.8h_65w_female_70a.png.npy,FALSE
2984_5.8h_70w_male_44a.png.npy,TRUE
2987_5.4h_78w_male_94a.png.npy,TRUE
2988_5.9h_59w_female_47a.png.npy,FALSE
298_5.3h_56w_female_37a.png.npy,FALSE
2990_6h_77w_male_44a.png.npy,TRUE
2991_5.10h_61w_male_34a.png.npy,TRUE
2992_5.11h_102w_male_44a.png.npy,TRUE
2993_5.9h_57w_female_44a.png.npy,FALSE
2994_5.8h_56w_female_82a.png.npy,FALSE
2995_5.8h_51w_female_30a.png.npy,FALSE
2996_5.6h_56w_female_48a.png.npy,FALSE
2997_5.7h_48w_female_67a.png.npy,FALSE
2998_5.9h_76w_male_44a.png.npy,TRUE
2999_5.10h_58w_female_31a.png.npy,FALSE
299_6h_78w_male_31a.png.npy,TRUE
2_5.8h_61w_female_28a.png.npy,FALSE
3000_6.6h_116w_male_34a.png.npy,TRUE
3001_5.5h_60w_female_34a.png.npy,FALSE
3003_6h_89w_male_54a.png.npy,TRUE
3004_6.1h_81w_male_46a.png.npy,TRUE
3006_5.11h_75w_male_64a.png.npy,TRUE
3008_5.6h_56w_female_31a.png.npy,FALSE
3009_5.7h_68w_female_64a.png.npy,FALSE
300_5.9h_55w_female_30a.png.npy,FALSE
3012_5.10h_62w_female_40a.png.npy,FALSE
3014_5.9h_56w_female_28a.png.npy,FALSE
3017_5.8h_61w_female_57a.png.npy,FALSE
3018_6.2h_81w_male_33a.png.npy,TRUE
3019_6.10h_100w_male_53a.png.npy,TRUE
301_5.2h_52w_female_37a.png.npy,FALSE
3020_5.7h_55w_female_51a.png.npy,FALSE
3021_5.11h_75w_male_47a.png.npy,TRUE
3022_6.6h_92w_male_51a.png.npy,TRUE
3023_5.6h_64w_female_65a.png.npy,FALSE
3024_6.1h_80w_male_31a.png.npy,TRUE
3025_6.2h_88w_male_77a.png.npy,TRUE
3026_6.1h_81w_male_44a.png.npy,TRUE
3028_6.6h_113w_male_68a.png.npy,TRUE
3029_5.10h_62w_female_30a.png.npy,FALSE
3031_6h_77w_male_45a.png.npy,TRUE
3032_5.7h_75w_male_58a.png.npy,TRUE
3033_5.7h_54w_female_38a.png.npy,FALSE
3034_5.6h_54w_female_35a.png.npy,FALSE
3035_5.8h_59w_female_39a.png.npy,FALSE
3036_5.11h_82w_male_44a_.png.npy,TRUE
3037_5.5h_52w_female_21a.png.npy,FALSE
3038_5.6h_45w_female_39a.png.npy,FALSE
303_5.1h_54w_female_45a.png.npy,FALSE
3040_6h_74w_male_42a.png.npy,TRUE
3041_5.11h_78w_male_54a.png.npy,TRUE
3042_5.10h_85w_male_63a.png.npy,TRUE
3043_6.5h_95w_male_60a.png.npy,TRUE
3044_6.7h_95w_male_61a.png.npy,TRUE
3045_5.3h_60w_female_78a.png.npy,FALSE
3046_5.7h_57w_female_75a.png.npy,FALSE
3047_5.4h_57w_female_49a.png.npy,FALSE
3049_5.11h_55w_female_33a.png.npy,FALSE
304_5.9h_70w_female_31a.png.npy,FALSE
3050_5.6h_56w_female_53a.png.npy,FALSE
3052_5.7h_58w_female_62a.png.npy,FALSE
3053_5.6h_62w_female_37a.png.npy,FALSE
3054_6.4h_88w_male_61a.png.npy,TRUE
3055_6h_69w_male_39a.png.npy,TRUE
3056_6.1h_78w_male_44a.png.npy,TRUE
3057_5.8h_132w_female_35a.png.npy,FALSE
3058_5.11h_87w_male_69a.png.npy,TRUE
3059_5.6h_62w_female_63a.png.npy,FALSE
305_5.11h_60w_female_29a.png.npy,FALSE
3060_5.4h_56w_female_42a.png.npy,FALSE
3061_6h_109w_male_59a.png.npy,TRUE
3065_7.3h_99w_male_79a_.png.npy,TRUE
3066_6h_60w_male_37a.png.npy,TRUE
3067_5.2h_50w_female_26a.png.npy,FALSE
3068_5.7h_65w_male_60a.png.npy,TRUE
3069_6.4h_103w_female_88a.png.npy,FALSE
306_6.1 0h_108w_male_38a.png.npy,TRUE
3071_5.5h_75w_female_80a.png.npy,FALSE
3072_6.3h_84w_male_42a.png.npy,TRUE
3073_5.11h_82w_male_47a.png.npy,TRUE
3074_6h_82w_male_74a.png.npy,TRUE
3075_6h_65w_female_28a.png.npy,FALSE
3076_5.2h_50w_female_38a_.png.npy,FALSE
3077_5.5h_53w_female_49a.png.npy,FALSE
3078_6.2h_88w_male_50a.png.npy,TRUE
3079_5.5h_57w_female_39a.png.npy,FALSE
3080_5.9h_55w_female_49a.png.npy,FALSE
3081_5.8h_65w_female_47a.png.npy,FALSE
3083_5.8h_46w_female_35a.png.npy,FALSE
3085_5.7h_64w_male_45a.png.npy,TRUE
308_5.5h_53w_female_30a.png.npy,FALSE
3090_5.11h_82w_male_60a.png.npy,TRUE
3091_5.6h_58w_female_33a.png.npy,FALSE
3092_5.6h_56w_female_32a.png.npy,FALSE
3094_5.10h_75w_male_38a.png.npy,TRUE
3096_6.1h_80w_male_47a.png.npy,TRUE
3097_6h_75w_male_73a.png.npy,TRUE
309_5.8h_68w_female_35a.png.npy,FALSE
30_5.2h_55w_female_47a.png.npy,FALSE
3101_5.7h_57w_female_38a.png.npy,FALSE
3102_5.9h_70w_female_57a.png.npy,FALSE
3103_5.5h_57w_female_46a.png.npy,FALSE
3104_5.4h_66w_female_50a.png.npy,FALSE
3105_5.7h_58w_female_46a.png.npy,FALSE
3106_5.6h_70w_male_59a.png.npy,TRUE
3107_5.9h_59w_female_89a.png.npy,FALSE
3108_5.10h_81w_male_32a.png.npy,TRUE
3109_5.8h_50w_female_36a.png.npy,FALSE
310_6h_83w_male_50a.png.npy,TRUE
3110_5.8h_58w_female_54a.png.npy,FALSE
3111_5.8h_69w_male_49a.png.npy,TRUE
3113_5.9h_54w_female_41a.png.npy,FALSE
3114_5.7h_52w_female_39a.png.npy,FALSE
3116_5.10h_74w_male_48a.png.npy,TRUE
3117_6.6h_91w_male_36a.png.npy,TRUE
3118_5.7h_64w_male_42a.png.npy,TRUE
3119_5.7h_79w_male_79a.png.npy,TRUE
311_5.4h_54w_female_46a.png.npy,FALSE
3121_5.2h_50w_female_64a.png.npy,FALSE
3122_5.9h_71w_male_55a.png.npy,TRUE
3123_5.9h_78w_male_42a.png.npy,TRUE
3125_5.9h_86w_male_59a.png.npy,TRUE
3129_5.11h_66w_female_39a.png.npy,FALSE
312_6.2h_82w_male_55a.png.npy,TRUE
3130_5.8h_68w_male_45a.png.npy,TRUE
3131_5.5h_57w_female_51a.png.npy,FALSE
3133_6.1h_91w_male_49a.png.npy,TRUE
3134_5.6h_55w_female_53a.png.npy,FALSE
3136_5.9h_59w_female_41a.png.npy,FALSE
3138_5.6h_60w_female_42a.png.npy,FALSE
3139_6h_82w_male_88a.png.npy,TRUE
313_5.8h_63w_male_20a.png.npy,TRUE
3142_5.3h_54w_female_62a.png.npy,FALSE
3143_6h_79w_male_51a.png.npy,TRUE
3144_5.3h_52w_female_59a.png.npy,FALSE
3146_5.9h_61w_female_39a.png.npy,FALSE
3147_5.10h_72w_male_58a.png.npy,TRUE
3149_6.2h_82w_male_36a.png.npy,TRUE
314_5.8h_67w_male_27a.png.npy,TRUE
3150_5.9h_59w_female_42a.png.npy,FALSE
3151_5.6h_58w_male_67a.png.npy,TRUE
3153_5.8h_52w_female_38a.png.npy,FALSE
3154_5.9h_55w_male_23a.png.npy,TRUE
3158_5.8h_59w_female_51a.png.npy,FALSE
3159_5.2h_52w_female_43a.png.npy,FALSE
315_5.8h_54w_female_40a.png.npy,FALSE
3160_5.7h_55w_female_40a.png.npy,FALSE
3163_6.3h_73w_male_58a.png.npy,TRUE
3165_5.11h_89w_male_44a.png.npy,TRUE
3166_5.9h_71w_male_64a.png.npy,TRUE
3167_5.7h_63w_female_48a.png.npy,FALSE
3168_5.7h_70w_male_77a.png.npy,TRUE
3169_5.7h_63w_male_63a.png.npy,TRUE
316_6h_81w_male_38a.png.npy,TRUE
3170_5.6h_60w_female_42a.png.npy,FALSE
3171_5.10h_65w_female_35a.png.npy,FALSE
3172_5.11h_65w_male_61a.png.npy,TRUE
3173_5.11h_68w_male_51a.png.npy,TRUE
3174_5.6h_69w_female_66a.png.npy,FALSE
3176_5.5h_55w_female_35a.png.npy,FALSE
3177_6h_74w_male_31a.png.npy,TRUE
3178_5.6h_54w_female_43a.png.npy,FALSE
3179_5.11h_71w_male_60a.png.npy,TRUE
317_6h_87w_male_53a.png.npy,TRUE
3181_5.1h_55w_female_44a.png.npy,FALSE
3182_5.7h_88w_male_91a.png.npy,TRUE
3183_5.3h_50w_female_44a.png.npy,FALSE
3184_6h_79w_male_58a.png.npy,TRUE
3185_6.7h_90w_male_72a.png.npy,TRUE
3186_5.6h_77w_male_62a.png.npy,TRUE
3188_5.10h_75w_male_61a.png.npy,TRUE
3189_5.5h_58w_female_45a.png.npy,FALSE
318_5.11h_61w_female_41a.png.npy,FALSE
3190_5.11h_70w_female_71a.png.npy,FALSE
3191_5.2h_64w_female_61a.png.npy,FALSE
3194_5.8h_50w_female_36a.png.npy,FALSE
3195_6.2h_136w_male_51a.png.npy,TRUE
3196_5.9h_63w_female_53a.png.npy,FALSE
3197_5.11h_76w_male_29a.png.npy,TRUE
3199_5.5h_54w_female_65a.png.npy,FALSE
319_5.9h_62w_female_53a.png.npy,FALSE
31_5.10h_65w_female_39a.png.npy,FALSE
3200_5.3h_52w_female_38a.png.npy,FALSE
3201_5.5h_59w__53a.png.npy,FALSE
3202_5.8h_57w_female_52a.png.npy,FALSE
3203_5.9h_73w_male_42a.png.npy,TRUE
3204_5.9h_58w_female_41a.png.npy,FALSE
3205_5.10h_72w_male_39a.png.npy,TRUE
3206_6h_64w_male_45a.png.npy,TRUE
3207_5.7h_52w_female_34a.png.npy,FALSE
3208_5.5h_48w__34a.png.npy,FALSE
320_5.7h_55w_female_45a.png.npy,FALSE
3212_5.11h_75w_male_46a.png.npy,TRUE
3213_6.3h_79w_male_89a.png.npy,TRUE
3215_5.6h_59w_female_36a.png.npy,FALSE
3218_5.3h_49w_female_44a.png.npy,FALSE
321_5.7h_67w_male_36a.png.npy,TRUE
3220_5.9h_70w_male_77a.png.npy,TRUE
3223_5.8h_83w_male_36a.png.npy,TRUE
3224_5.7h_58w_female_44a.png.npy,FALSE
3227_6.2h_86w_male_41a.png.npy,TRUE
3228_5.11h_75w_male_77a.png.npy,TRUE
3229_5.4h_53w_female_44a.png.npy,FALSE
322_5.8h_63w_female_31a.png.npy,FALSE
3230_5.6h_56w_female_44a.png.npy,FALSE
3231_5.10h_78w_male_48a.png.npy,TRUE
3233_5.1h_57w_female_58a.png.npy,FALSE
3236_6.4h_76w_female_67a.png.npy,FALSE
3237_5.5h_55w_female_36a.png.npy,FALSE
323_5.6h_75w_male_34a.png.npy,TRUE
3240_6h_75w_male_83a.png.npy,TRUE
3242_6.2h_82w_male_46a.png.npy,TRUE
3243_5.7h_53w_female_38a.png.npy,FALSE
3246_5.2h_50w_female_26a.png.npy,FALSE
3247_5.7h_59w_female_41a.png.npy,FALSE
3248_5.7h_60w_female_37a.png.npy,FALSE
3249_5.10h_75w_male_60a.png.npy,TRUE
324_5.10h_82w_male_35a.png.npy,TRUE
3250_5.9h_68w_male_60a.png.npy,TRUE
3251_5.1h_57w_female_52a.png.npy,FALSE
3252_5.9h_50w_female_36a.png.npy,FALSE
3253_6.1h_78w_male_45a.png.npy,TRUE
3254_6.2h_82w_male_65a.png.npy,TRUE
3256_5.7h_54w_female_36a.png.npy,FALSE
3257_5.9h_70w_male_76a.png.npy,TRUE
3259_5.8h_54w_female_48a.png.npy,FALSE
325_6.5h_111w_male_34a.png.npy,TRUE
3260_5.6h_47w_female_43a.png.npy,FALSE
3261_5.7h_51w_female_48a.png.npy,FALSE
3262_6.7h_100w_male_35a.png.npy,TRUE
3263_6.1h_78w_male_56a.png.npy,TRUE
3264_5.6h_56w_female_42a.png.npy,FALSE
3265_5.7h_63w_female_42a.png.npy,FALSE
3266_5.8h_65w_male_38a.png.npy,TRUE
3267_6.1h_95w_male_38a.png.npy,TRUE
3268_5.3h_60w_female_77a.png.npy,FALSE
326_5.8h_70w_male_49a.png.npy,TRUE
3270_6.1h_74w_male_47a.png.npy,TRUE
3273_5.8h_64w_female_74a.png.npy,FALSE
3274_5.10h_54w_female_45a.png.npy,FALSE
3275_5.10h_72w_male_68a.png.npy,TRUE
3276_6.4h_82w_male_51a.png.npy,TRUE
3277_6.4h_93w_male_47a.png.npy,TRUE
3278_6.4h_85w_male_50a.png.npy,TRUE
327_5.11h_70w_female_32a.png.npy,FALSE
3280_5.8h_72w_male_79a.png.npy,TRUE
3281_5.4h_55w_female_65a.png.npy,FALSE
3282_5.8h_50w_female_36a.png.npy,FALSE
3284_5.7h_48w_female_33a.png.npy,FALSE
3285_5.5h_56w_female_38a.png.npy,FALSE
3286_5.9h_65w_female_48a.png.npy,FALSE
3287_5.5h_55w_female_40a.png.npy,FALSE
3288_5.7h_50w_female_35a.png.npy,FALSE
3289_5.3h_59w_female_38a.png.npy,FALSE
328_6.3h_92w_male_52a.png.npy,TRUE
3290_5.6h_60w_female_32a.png.npy,FALSE
3292_6.4h_88w_male_73a.png.npy,TRUE
3293_6h_75w_male_105a.png.npy,TRUE
3294_5.10h_63w_female_41a.png.npy,FALSE
3295_5.7h_50w_female_36a.png.npy,FALSE
3296_5.3h_48w_female_20a.png.npy,FALSE
3297_5.9h_58w_female_29a.png.npy,FALSE
3298_5.9h_70w_male_50a.png.npy,TRUE
3299_5.10h_62w_female_41a.png.npy,FALSE
329_6.2h_80w_male_28a.png.npy,TRUE
32_6.2h_86w_male_50a.png.npy,TRUE
3301_5.2h_45w_female_39a.png.npy,FALSE
3302_5.7h_58w_female_41a.png.npy,FALSE
3305_5.4h_57w_female_43a.png.npy,FALSE
3307_6.2h_91w_male_41a.png.npy,TRUE
3309_5.11h_82w_male_40a.png.npy,TRUE
330_6.1h_91w_male_42a.png.npy,TRUE
3310_6.3h_82w_male_44a.png.npy,TRUE
3311_5.9h_62w_female_47a.png.npy,FALSE
3312_6.5h_104w_male_40a.png.npy,TRUE
3313_5.7h_57w_female_51a.png.npy,FALSE
3314_5.8h_51w_female_40a.png.npy,FALSE
3315_5.10h_84w_male_94a.png.npy,TRUE
3316_6.1h_84w_male_44a.png.npy,TRUE
3317_6h_78w_male_69a.png.npy,TRUE
3318_5.6h_66w_male_32a.png.npy,TRUE
3319_5.10h_61w_female_43a.png.npy,FALSE
331_5.9h_82w_male_56a.png.npy,TRUE
3320_5.11h_73w_male_53a.png.npy,TRUE
3321_5.7h_72w_male_66a.png.npy,TRUE
3322_5.11h_57w_female_45a.png.npy,FALSE
3323_5.7h_56w_female_47a.png.npy,FALSE
3324_6h_77w_male_49a.png.npy,TRUE
3325_5.6h_55w_female_30a.png.npy,FALSE
3326_5.5h_52w_female_40a.png.npy,FALSE
3327_5.4h_54w_female_39a.png.npy,FALSE
3328_5.1h_52w_female_41a.png.npy,FALSE
3329_6.2h_151w_male_37a.png.npy,TRUE
332_5.3h_50w_female_42a.png.npy,FALSE
3330_5.3h_56w_female_36a.png.npy,FALSE
3331_5.5h_49w_female_33a.png.npy,FALSE
3332_5.5h_65w_female_73a.png.npy,FALSE
3333_5.6h_56w_female_38a.png.npy,FALSE
3335_5.6h_73w_male_55a.png.npy,TRUE
3336_5.4h_54w_female_44a.png.npy,FALSE
3338_5.7h_62w_male_35a.png.npy,TRUE
3339_6h_78w_male_35a.png.npy,TRUE
333_5.10h_74w_male_47a.png.npy,TRUE
3340_5.10h_55w_female_33a.png.npy,FALSE
3343_5.4h_50w_female_41a.png.npy,FALSE
3344_5.11h_75w_male_94a.png.npy,TRUE
3345_5.7h_72w_male_40a.png.npy,TRUE
3346_6.7h_96w_male_47a.png.npy,TRUE
3348_5.2h_48w_female_37a.png.npy,FALSE
334_6.11h_104w_male_44a.png.npy,TRUE
3351_5.10h_63w_female_49a.png.npy,FALSE
3352_6.4h_91w_male_40a.png.npy,TRUE
3353_5.3h_61w_female_89a.png.npy,FALSE
3354_5.9h_59w_female_40a.png.npy,FALSE
3355_6.6h_88w_male_47a.png.npy,TRUE
3356_5.9h_84w_male_55a.png.npy,TRUE
3357_5.7h_57w_female_59a.png.npy,FALSE
3359_5.3h_52w_female_30a.png.npy,FALSE
335_6h_80w_male_40a.png.npy,TRUE
3362_5.6h_62w_female_43a.png.npy,FALSE
3363_5.7h_55w_female_33a.png.npy,FALSE
3364_5.4h_60w_female_37a.png.npy,FALSE
3365_5.9h_55w_female_25a.png.npy,FALSE
3366_5.9h_54w_female_27a.png.npy,FALSE
3367_5.3h_52w_female_37a.png.npy,FALSE
3368_6.3h_104w_male_39a.png.npy,TRUE
3371_6.3h_86w_male_38a.png.npy,TRUE
3372_5.11h_75w_male_78a.png.npy,TRUE
3375_6.3h_121w_male_43a.png.npy,TRUE
3376_5.7h_62w_female_44a.png.npy,FALSE
3377_5.9h_68w_male_36a.png.npy,TRUE
3379_5.9h_77w_male_74a.png.npy,TRUE
337_5.11h_76w_male_56a.png.npy,TRUE
3380_6.2h_83w_male_46a.png.npy,TRUE
3381_5.10h_58w_female_30a.png.npy,FALSE
3383_6h_75w_male_66a.png.npy,TRUE
3384_6.3h_89w_male_56a.png.npy,TRUE
3385_5.8h_55w_female_47a.png.npy,FALSE
3386_6h_74w_male_50a.png.npy,TRUE
3387_5.11h_65w_female_34a.png.npy,FALSE
3388_6.3h_95w_male_70a.png.npy,TRUE
3389_5.6h_58w_female_56a.png.npy,FALSE
338_5.1h_62w_female_56a.png.npy,FALSE
3390_5.9h_54w_female_51a.png.npy,FALSE
3391_5.5h_55w_female_41a.png.npy,FALSE
3392_5.10h_61w_female_35a.png.npy,FALSE
3393_5.7h_88w_male_76a.png.npy,TRUE
3394_5.6h_52w_female_46a.png.npy,FALSE
3395_5.7h_56w_female_39a.png.npy,FALSE
3397_5.9h_63w_female_47a.png.npy,FALSE
3398_5.10h_75w_male_40a.png.npy,TRUE
339_6.1h_109w_male_48a.png.npy,TRUE
33_6.2h_105w_male_76a.png.npy,TRUE
3401_5.2h_45w_female_34a.png.npy,FALSE
3402_5.9h_60w_female_46a.png.npy,FALSE
3403_5.8h_97w_male_64a.png.npy,TRUE
3404_5.7h_54w_female_51a.png.npy,FALSE
3405_6.2h_76w_male_43a.png.npy,TRUE
3406_6.1h_64w_female_39a.png.npy,FALSE
3407_5.6h_70w_male_73a.png.npy,TRUE
3408_6h_77w_male_61a.png.npy,TRUE
340_5.10h_76w_male_36a.png.npy,TRUE
3410_5.6h_60w_female_39a.png.npy,FALSE
3411_6.4h_109w_male_47a.png.npy,TRUE
3413_5.10h_75w_male_62a.png.npy,TRUE
3415_5.7h_72w_male_60a.png.npy,TRUE
3417_5.6h_56w_female_44a.png.npy,FALSE
3418_5.8h_57w_female_44a.png.npy,FALSE
3419_5.10h_50w_female_33a.png.npy,FALSE
341_5.10h_55w_female_48a.png.npy,FALSE
3420_6.1h_102w_male_58a.png.npy,TRUE
3421_5.7h_58w_female_64a.png.npy,FALSE
3422_5.6h_60w_female_38a.png.npy,FALSE
3423_5.6h_68w_male_41a.png.npy,TRUE
3425_5.7h_64w_female_83a.png.npy,FALSE
3426_5.5h_50w_female_40a.png.npy,FALSE
3428_5.4h_64w_male_55a.png.npy,TRUE
3429_5.11h_75w_male_65a.png.npy,TRUE
342_6.5h_87w_male_36a.png.npy,TRUE
3432_5.10h_62w_female_34a.png.npy,FALSE
3433_5.8h_70w_male_61a.png.npy,TRUE
3435_5.11h_83w_male_63a.png.npy,TRUE
3436_5.9h_57w_male_50a.png.npy,TRUE
3438_5.6h_55w_female_61a.png.npy,FALSE
3439_5.8h_72w_male_45a.png.npy,TRUE
343_5.11h_75w_male_30a.png.npy,TRUE
3440_5.8h_52w_female_32a.png.npy,FALSE
3441_5.11h_64w_female_36a.png.npy,FALSE
3442_5.7h_55w_female_40a.png.npy,FALSE
